cid,mw,formula,smiles,homo,lumo,gap
52916738,495.9729832,C27H27ClFN3O3,C1CN(CCN1CCO)C(C2=CC=C(C=C2)F)C(=O)NC3=C(C=C(C=C3)Cl)C(=O)C4=CC=CC=C4,-5.94296649492,-1.6027505794449999,4.340215915475
52916745,616.56668,C30H32O14,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=CC(=C(C=C2)C(=O)CC(=O)C3=CC=C(C=C3)OC)O)OC(=O)C)OC(=O)C)OC(=O)C,-5.864053478275,-0.9904944158199998,4.8735590624550005
52916746,600.56728,C30H32O13,CC1=CC=CC(=C1)C(=O)CC(=O)C2=C(C=C(C=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)O,-6.054533173625,-1.891191260975,4.16334191265
52916747,600.56728,C30H32O13,CC1=CC=C(C=C1)C(=O)CC(=O)C2=C(C=C(C=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)O,-6.07358114316,-1.891191260975,4.182389882185
52916748,418.39398,C21H22O9,C1=CC=C(C=C1)C(=O)CC(=O)C2=C(C=C(C=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,-6.18242668336,-2.01908477071,4.16334191265
52916749,452.83904,C21H21ClO9,C1=CC=C(C(=C1)C(=O)CC(=O)C2=C(C=C(C=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)Cl,-6.285829946550001,-2.10616120287,4.179668743680001
52916750,525.491,C24H30Cl2N4O3S,C1CN(C[C@H]1NCC(=O)N2CCN(CC2)CC3=C(C=CC=C3Cl)Cl)S(=O)(=O)CC4=CC=CC=C4,-5.55656482721,-0.7401496733599995,4.81641515385
52916751,509.0364032,C24H30ClFN4O3S,C1CN(C[C@H]1NCC(=O)N2CCN(CC2)CC3=C(C=CC=C3Cl)F)S(=O)(=O)CC4=CC=CC=C4,-5.55656482721,-0.6394675486750003,4.917097278535
52916752,486.62686,C25H34N4O4S,COC1=CC=CC(=C1)CN2CCN(CC2)C(=O)CN[C@H]3CCN(C3)S(=O)(=O)CC4=CC=CC=C4,-5.7171119990050006,-0.19047969534999964,5.526632303655001
52916753,486.62686,C25H34N4O4S,COC1=CC=C(C=C1)CN2CCN(CC2)C(=O)CN[C@H]3CCN(C3)S(=O)(=O)CC4=CC=CC=C4,-5.464046118040001,-0.4136130527599997,5.050433065280001
52916754,516.65284,C26H36N4O5S,COC1=CC(=CC(=C1)CN2CCN(CC2)C(=O)CN[C@H]3CCN(C3)S(=O)(=O)CC4=CC=CC=C4)OC,-5.65452581339,-0.18775855684499998,5.466767256545
52916755,498.4672,C26H25Cl2N3OS,C[C@H]1[C@@H](O[C@@H]([C@@H](C1=NNC(=S)NC2=CC=CC=C2)C)C3=CC=CC=C3Cl)C4=CC=CC=C4Cl,-5.73615996854,-1.0149846623650003,4.721175306175
52916756,498.4672,C26H25Cl2N3OS,C[C@H]1[C@@H](O[C@@H]([C@@H](C1=NNC(=S)NC2=CC=CC=C2)C)C3=CC(=CC=C3)Cl)C4=CC(=CC=C4)Cl,-5.64364125937,-1.0367537704050003,4.6068874889649996
52916757,489.62904,C28H31N3O3S,C[C@H]1[C@@H](O[C@@H]([C@@H](C1=NNC(=S)NC2=CC=CC=C2)C)C3=CC(=CC=C3)OC)C4=CC(=CC=C4)OC,-5.216422514085,-0.99593669283,4.220485821255
52916758,319.37878,C15H17N3O3S,C/C(=N/NC1=CC=C(C=C1)S(=O)(=O)N)/C2=CC=C(C=C2)OC,-5.53479571917,-0.8489952135600003,4.68580050561
52916759,295.38052,C12H13N3O2S2,C/C(=N/NC1=CC=C(C=C1)S(=O)(=O)N)/C2=CC=CS2,-5.72527541452,-1.118387925555,4.606887488965
52916760,412.4622,C20H20N4O4S,CN(C)/C=N/S(=O)(=O)C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)OC)C=O,-5.9320819409,-1.8449319063900003,4.08715003451
52916762,364.46568,C14H12N4O2S3,C1=CSC(=C1)C2=NN(C=C2C(=S)N)C3=CC=C(C=C3)S(=O)(=O)N,-5.7171119990050006,-2.000036801175,3.7170751978300007
52916763,275.3859,C17H25NO2,C=CCCCCCCCCC(=O)NC1=CC=CC=C1O,-5.521190026645,-0.1306146482399999,5.390575378405
52916764,373.57196,C24H39NO2,CCCCCCCC/C=C\CCCCCCCC(=O)NC1=CC=CC=C1O,-5.51302661113,-0.12245123272500003,5.390575378405
87801326,435.96414,C22H26ClNO4S,C1CCN(CC1)CCCCC(=O)C2=CC(=CC=C2)OS(=O)(=O)C3=CC=C(C=C3)Cl,-5.13206722043,-2.076228679315,3.0558385411149995
87801327,584.5299992,C27H22F6N2O4S,CC(C)(C1=CC(=C2C(=C1)C=CC=N2)C3=CC=CC(=C3)C4=C[N+](=C(C=C4)C(C(F)(F)F)(C(F)(F)F)O)[O-])S(=O)(=O)C,-6.10079252821,-1.918402646025,4.182389882185
87801328,254.30546,C11H14N2O3S,C=CCONC1CN(CC2=C1SC=C2)C(=O)O,-6.348416132165,-0.5904870555850001,5.75792907658
87801329,347.4501832,C18H22FN3OS,CCCN(CC)C1=NC(=NC(=C1C=O)C2=C(C=C(C=C2)F)C)SC,-6.06813886615,-1.5401643938299996,4.52797447232
87801330,519.5575696,C21H24F3N3O5S2,CN1CCC(CC1)C(=O)C2=CC(=CC=C2)N(C3=CC=CC=C3OC(F)(F)F)C(=S)N.OS(=O)O,-5.368806270365,-1.227233465755,4.14157280461
87801331,437.4784896,C21H22F3N3O2S,CN1CCC(CC1)C(=O)C2=CC(=CC=C2)N(C3=CC=CC=C3OC(F)(F)F)C(=S)N,-5.298056669235001,-1.0775708479800006,4.220485821255
87801334,298.31496,C12H14N2O5S,C=CCON[C@H]1CN([C@H](C2=C1C=CS2)C(=O)O)C(=O)O,-6.49263647293,-0.6884480417649996,5.8041884311650005
87801336,298.31496,C12H14N2O5S,C=CCONC1CN(C(C2=C1C=CS2)C(=O)O)C(=O)O,-6.574270628080001,-0.7102171498050005,5.864053478275
87801337,568.5305992,C27H22F6N2O3S,CC(C)(C1=CC(=C2C(=C1)C=CC=N2)C3=CC=CC(=C3)C4=CC(=CN=C4)C(C(F)(F)F)(C(F)(F)F)O)S(=O)(=O)C,-6.353858409175,-1.8558164604099998,4.4980419487650005
87801338,568.5305992,C27H22F6N2O3S,CC(C)(C1=C2C(=CC(=C1)C3=CC(=CC=C3)C4=CC(=CN=C4)C(C(F)(F)F)(C(F)(F)F)O)C=CC=N2)S(=O)(=O)C,-6.38379093273,-1.7905091362899999,4.59328179644
87801341,447.4897,C23H25N7O3,CCN(CC)CCNC(=O)OC1=CC2=N/C(=C\3/C=C(NNC3=O)C4=CC=NC=C4)/N=C2C=C1,-5.559285965715,-2.92250275437,2.6367832113450005
87801343,479.5597696,C27H24F3N3S,CC1=CC=C(C=C1)C(=S)NC2CCN(C2)[C@H](C3=CC=C(C=C3)C#N)C4=CC=C(C=C4)C(F)(F)F,-5.461324979535,-1.87214329144,3.589181688095
87801345,252.26974,C11H16N4O3,CN1C2=C(C=N1)C(CN(C2)C(=O)O)NOCC=C,-6.255897422995,0.12245123272500003,6.37834865572
87801347,326.68924,C13H11ClN2O6,COC1=C(C=C(C(=C1)/C=C(/C#N)\C(=O)O)[N+](=O)[O-])OCCCl,-6.636856813695,-2.79188810613,3.844968707565
87801350,450.4077496,C22H21F3N2O5,C=CCONC1CN(C(C2=C1C(=CC=C2)OCC3=CC=CC=C3)C(=O)O)C(=O)C(F)(F)F,-6.149773021300001,-1.1129456485449998,5.036827372755001
87801351,306.31866,C17H14N4O2,COC\1=CC(=O)C=C/C1=C\2/C=CC3=C(NNC3=C2)C4=NC=CN4,-4.721175306175,-2.435418961975,2.2857563441999997
87801352,428.4022296,C20H23F3N2O5,CC(C)CC(C(=O)N1CCC2C1C(=O)CO2)NC(=O)C3=CC(=C(C(=C3F)F)OC)F,-6.152494159805,-1.2870985128650005,4.86539564694
87801353,498.3961592,C19H16F6N2O5S,C[C@@H](C(F)(F)F)OC1=C(C=C(C=C1)S(=O)(=O)C)C(=O)N2CC3=C(C2)N=CC(C3=O)C(F)(F)F,-6.8790381406400005,-3.03134829457,3.8476898460700006
87801357,702.7436896,C33H37F3N6O6S,CC1=NC2=CC=CC=C2C(=C1)COC3=CC=C(C=C3)C(=O)NC4(CCN(CC4)C(=O)OC(C)(C)C)CC5=NC(=S)NN5.C(=O)(C(F)(F)F)O,-5.44771928701,-1.6707790420700004,3.7769402449399996
87801360,315.4729,C19H25NOS,C1CN(CC2=C1SC=C2)C(C=O)C34CC5CC(C3)CC(C5)C4,-5.73615996854,-0.8217838285100001,4.91437614003
87801362,440.53528,C24H32N4O4,CCN(CC1=C(N/C(=C\2/C(=O)C=CC=C2OCC3CC3)/C=C1C4CCCNC4)N)C(=O)O,-4.60416635046,-1.50751073177,3.09665561869
87801363,623.0743832,C31H32ClFN6O5,C1CC1COC2=C(C=C3C(=C2)N=CN=C3NC4=CC(=C(C=C4)F)Cl)NC(=O)/C=C\CN5CCN(CC5)C(=O)C6CCC(=O)O6,-5.417786763455,-1.5564912248600002,3.861295538595
87801365,260.71552,C15H13ClO2,CCOC1=CC=CC(=C1C2=CC=CC=C2Cl)C=O,-6.032764065585001,-1.4748570697099996,4.557906995875001
87801366,260.71552,C15H13ClO2,CCOC1=C(C=CC(=C1C2=CC=CC=C2)Cl)C=O,-6.285829946550001,-1.5918660254250003,4.693963921125
87801367,771.7942392,C39H43F6N7O3,CN1CCC(CC1)CN2C3=CC=CC=C3N=C2C(CC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)NC(=O)ON5CCC(CC5)N6CCC7=CC=CC=C7NC6=O,-5.526632303655,-1.2544448508050001,4.27218745285
87801368,983.9868,C48H60Cl2N14O5,CC(C)C[C@@H](C(=O)N1CCOCC1N(C2COCCN2C(=O)[C@H](CC(C)C)NC3=NC(=NC(=C3)NC4=CC=C(C=C4)Cl)C#N)[C@@H](CC(C)C)C(=O)N)NC5=NC(=NC(=C5)NC6=CC=C(C=C6)Cl)C#N,-5.896707140335001,-1.9075180920049997,3.989189048330001
87801369,260.71552,C15H13ClO2,CCOC1=C(C=CC=C1C=O)C2=CC=CC=C2Cl,-6.16065757532,-1.5891448869199998,4.5715126884
87801370,983.9868,C48H60Cl2N14O5,CC(C)C[C@@H](C(=O)N(C1COCCN1C(=O)[C@H](CC(C)C)NC2=NC(=NC(=C2)NC3=CC=C(C=C3)Cl)C#N)C4COCCN4C(=O)[C@H](CC(C)C)NC5=NC(=NC(=C5)NC6=CC=C(C=C6)Cl)C#N)N,-5.722554276015,-2.07350754081,3.649046735205
87801371,402.42432,C18H18N4O5S,C=CCONC1=C2C(=N/C(=N/C(=O)OCC3=CC=CC=C3)/S2)CN(C1)C(=O)O,-5.967456741465,-2.424534407955,3.54292233351
87801372,589.70664,C34H31N5O3S,CS(=O)(=O)C1=CC2=C(C=C1)N=C(C(=N2)C3=CC=C(C=C3)CN4CCC(CC4)C5=CC6=C(C=C5)NC(=O)N6)C7=CC=CC=C7,-5.553843688705,-2.33473683729,3.2191068514150003
20824841,477.98406,C30H24ClN3O,CC(C)(C)C1=CC(=C(C(=C1)C2=C3C=CC=CC3=CC4=CC=CC=C42)O)N5N=C6C=CC(=CC6=N5)Cl,-5.200095683055,-2.13337258792,3.0667230951350004
20824842,345.78178,C20H12ClN3O,C1=CC=C2C(=C1)C=CC3=C2C(=C(C=C3)N4N=C5C=CC(=CC5=N4)Cl)O,-5.662689228905,-2.206843327555,3.45584590135
20824843,306.42132,C20H18OS,CC1=C(C(=CC=C1)C)SC2=CC(=C(C=C2)O)C3=CC=CC=C3,-5.167442020995001,-0.5850447785749999,4.582397242420001
20824844,234.29246,C17H14O,CC1=CC(=C(C=C1)O)C2=CC=CC3=CC=CC=C32,-5.586497350765001,-1.1483204491099999,4.438176901655001
20824845,216.36176,C16H24,CCCCCC(CCC=C)C1=CC=CC=C1,-6.36202182469,0.05714390860500007,6.419165733295
20824846,216.36176,C16H24,CCCCC(CCCC=C)C1=CC=CC=C1,-6.375627517215,0.09251870917000016,6.4681462263850005
20824847,395.84046,C24H14ClN3O,C1=CC=C2C(=C1)C=CC3=C2C4=C(C=C3)C=CC(=C4O)N5N=C6C=CC(=CC6=N5)Cl,-5.55656482721,-2.20412218905,3.35244263816
20824848,401.45926,C27H19N3O,CC1=CC(=C(C(=C1)C2=CC=CC=C2)O)N3N=C4C5=CC=CC=C5C6=CC=CC=C6C4=N3,-5.54568027319,-1.6979904271199997,3.8476898460700006
20824856,217.34982,C15H23N,CC(CCCCN)C1=CC=CC(=C1)C(=C)C,-6.0953502512,-0.035374800565000086,6.059975450635
20824857,261.40238,C17H27NO,CC(CCCCNCOC)C1=CC=CC(=C1)C(=C)C,-6.0790234201699995,0.03265366206000042,6.11167708223
20824860,222.28022,C13H18O3,CCOCCCOC(=O)C1=CC=C(C=C1)C,-6.66678933725,-1.074849709475,5.591939627775
20824868,736.86066,C43H44N8O4,CNCCCNC(=O)C1=CC2=CC=CC=C2/C(=N\NC3=CC=C(C=C3)CC4=CC=C(C=C4)N/N=C\5/C6=CC=CC=C6C=C(C5=O)C(=O)NCCCNC)/C1=O,-5.65452581339,-2.707532812475,2.946993000915
20824869,238.32752,C16H18N2,CC1=CC=C(C=C1)CCC2=CC=C(C=C2)N=NC,-5.78514046163,-1.5320009783150006,4.253139483315
20824870,778.9404,C46H50N8O4,CN(C)CCCNC(=O)C1=CC2=CC=CC=C2/C(=N\NC3=CC=C(C=C3)CCC4=CC=C(C=C4)N/N=C\5/C6=CC=CC=C6C=C(C5=O)C(=O)NCCCN(C)C)/C1=O,-5.69262175246,-2.696648258455,2.9959734940050002
20824872,306.35204,C14H26O7,CCCC1C(OC(C(C1O)OC)COC)COCC(=O)O,-6.73753893838,0.165989448805,6.903528387185
20824874,611.67956,C26H49N3O13,CC1C(OC(C(C1O)N)COCC2C(OC(C(C2O)N)COCC3C(OC(C(C3O)N)C)CO)COCC(=O)O)CO,-6.217801483925,0.2068065263800003,6.4246080103050005
20824879,288.2937,C13H20O7,CC1CC(C(C(O1)COC(=O)C)OC(=O)C)OC(=O)C,-6.952508880275,0.10612440169500026,7.058633281970001
20824883,498.71554,C27H46O6S,CC(C)C(CCC(C)C1CCC2C1(CCC3C2C(CC4C3(CCC(=O)C4)C)O)C)OS(=O)(=O)O,-6.576991766585,-0.5796025015649997,5.997389265020001
20824888,346.54662,C23H38O2,CCC(C)C1CCC2C1(CCC3C2C(CC4C3(CCC(=O)C4)C)O)C,-6.348416132165,-0.35646914415499964,5.9919469880100005
20824889,418.65234,C27H46O3,CC(C)C(CCC(C)C1CCC2C1(CCC3C2C(CC4C3(CCC(=O)C4)C)O)C)O,-6.359300686185,-0.3646325596700004,5.994668126514999
20824891,390.38872,C22H18N2O5,CC1=C2C(=CC(=C1O)N)C(=C3C=C(C(=O)C(=C3O2)C)N)C4=CC=CC=C4C(=O)O,-5.151115189965,-2.157862834465,2.9932523555
20824892,388.4126,C24H20O5,CC1=CC2=C(C3=CC(=C(C(=C3OC2=C(C1=O)C)C)O)C)C4=CC=CC=C4C(=O)O,-5.47493067206,-2.29664089822,3.17828977384
20824893,742.85878,C35H42N4O10S2,CC1=C2C(=CC(=C1O)NS(=O)(=O)CCN3CCOCC3)C(=C4C=C(C(=O)C(=C4O2)C)NS(=O)(=O)CCN5CCCCC5)C6=CC=CC=C6C(=O)O,-5.423229040465,-2.2993620367250003,3.12386700374
20824896,566.60548,C26H22N4O7S2,CCC1=C2C(=CC3=CC(=C(C(=C3O2)C)O)NS(=O)(=O)C4=CC=CC=N4)C=C(C1=O)NS(=O)(=O)C5=CC=CC=N5,-5.25723959166,-2.185074219515,3.072165372145
20824897,292.37006,C17H24O4,CC(=O)C(C)(C)C(CCOCC1=CC=CC=C1)OC(=O)C,-6.560664935555001,-0.4054496372449998,6.155215298310001
20824898,269.37978,C15H27NO3,CC(C)(C1CCOC2(O1)CCCCC2)C(=O)N(C)C,-6.239570591965,0.4054496372449998,6.64502022921
20824899,291.3853,C17H25NO3,CC1(OCCC(O1)C(C)(C)C(=O)N(C)C2=CC=CC=C2)C,-5.93752421791,-0.22585449591499973,5.711669721995
20824900,229.31592,C12H23NO3,CC1(OCCC(O1)C(C)(C)C(=O)N(C)C)C,-6.34025271665,0.7047748727950003,7.0450275894450005
20824903,317.42258,C19H27NO3,CC(C)(C1CCOC2(O1)CCCC2)C(=O)N(C)C3=CC=CC=C3,-5.896707140335001,-0.21224880338999963,5.684458336945001
20824914,201.26276,C10H19NO3,CC(=O)CC(C(C)(C)C(=O)N(C)C)O,-6.40011776376,-0.31293092807499967,6.087186835685
2292168,373.39972,C20H23NO6,C[C@@H]([C@@H]1COC2=CC=CC=C2O1)NC(=O)C3=CC(=C(C(=C3)OC)OC)OC,-5.38241196289,-0.33470003611499966,5.047711926775
2292169,309.3591432,C14H16FN3O2S,C1CN(CCC1C(=O)N)C(=S)NC(=O)C2=CC=C(C=C2)F,-4.770155799265001,-0.9469561997399998,3.823199599525001
2292170,436.91068,C23H17ClN2O3S,CC1=C(OC2=CC=CC=C12)C(=O)NC(=S)NC3=CC=C(C=C3)OC4=CC=C(C=C4)Cl,-4.914376140030001,-1.80683596732,3.1075401727100007
2292173,308.15934,C15H11Cl2NO2,C1=CC=C(C(=C1)N/C=C/C(=O)C2=CC(=C(C=C2)Cl)Cl)O,-5.52935344216,-1.60547171795,3.9238817242099997
2292174,204.22518,C11H12N2O2,C1CC1NC(=O)C(=O)NC2=CC=CC=C2,-6.0572543121299995,-1.2299546042600005,4.827299707869999
2292175,341.4472,C18H15NO2S2,COC1=CC=C(C=C1)CN2C(=O)/C(=C/C3=CC=CC=C3)/SC2=S,-5.8232364007,-2.35106366832,3.47217273238
2292176,341.4472,C18H15NO2S2,COC1=CC=C(C=C1)CN2C(=O)/C(=C\C3=CC=CC=C3)/SC2=S,-5.8259575392050005,-2.462630347025,3.3633271921800003
2292177,352.49152,C18H28N2O3S,CC(C)CNC(=O)CN(C1CCCCC1)S(=O)(=O)C2=CC=CC=C2,-6.440934841335,-1.4476456846599994,4.993289156675001
2292179,476.86528,C25H17ClN2O6,C1=CC=C(C=C1)COC2=C(C=C(C=C2)/C=C/3\C(=O)NC(=O)N(C3=O)C4=CC=CC=C4Cl)C(=O)O,-6.5688283510700005,-2.64494662686,3.9238817242100006
2292181,457.54082,C27H23NO4S,CCOC(=O)C1=C(S/C(=C/C2=CC(=CC=C2)OCC3=CC=CC=C3)/C1=O)NC4=CC=CC=C4,-5.62187215133,-1.6898270116049998,3.932045139725
2292182,457.54082,C27H23NO4S,CCOC(=O)C1=C(S/C(=C\C2=CC(=CC=C2)OCC3=CC=CC=C3)/C1=O)NC4=CC=CC=C4,-5.918476248375,-1.5755391943949997,4.34293705398
2292185,396.4595,C21H20N2O4S,CCCCOC(=O)C1=CC=C(C=C1)NC(=S)NC(=O)C2=CC3=CC=CC=C3O2,-5.74160224555,-2.29664089822,3.44496134733
2292186,387.64502,C16H13Cl3N2O3,C1=CC(=C(C(=C1)Cl)Cl)NC(=O)C(=O)NCCOC2=CC=C(C=C2)Cl,-6.08446569718,-1.6979904271199997,4.38647527006
2292187,395.49466,C23H29N3O3,CC(C)[C@@H](C(=O)NC(C)(C)C)NC(=O)C1=CC=CC=C1NC(=O)C2=CC=CC=C2,-6.059975450635,-1.3524058369850005,4.70756961365
2292188,395.49466,C23H29N3O3,CC(C)[C@H](C(=O)NC(C)(C)C)NC(=O)C1=CC=CC=C1NC(=O)C2=CC=CC=C2,-5.866774616780001,-1.1156667870500003,4.7511078297300005
2292191,405.44642,C23H23N3O4,COCCCNC(=O)/C(=C\C1=CC(=C(C=C1)OCC2=CC=C(C=C2)C#N)OC)/C#N,-5.8259575392050005,-1.7932302747949995,4.032727264410001
2292192,405.44642,C23H23N3O4,COCCCNC(=O)/C(=C/C1=CC(=C(C=C1)OCC2=CC=C(C=C2)C#N)OC)/C#N,-6.087186835685,-2.0653441252949998,4.0218427103900005
2292193,431.52346,C27H29NO4,CCCOC(=O)[C@@H](CC(C)C)N1C(=O)[C@@H]2[C@H](C1=O)C3C4=CC=CC=C4C2C5=CC=CC=C35,-6.37834865572,-0.6503521026949999,5.727996553025
2292194,278.2939296,C11H13F3N2OS,COCCNC(=S)NC1=CC=CC(=C1)C(F)(F)F,-5.43683473299,-0.88709115263,4.54974358036
2292195,444.00928,C23H22ClNO2S2,C1CCC(CC1)N2C(=O)/C(=C\C3=C(C=CC(=C3)CC4=CC=CC=C4Cl)O)/SC2=S,-6.149773021300001,-2.5769181642350003,3.5728548570650003
2292196,444.00928,C23H22ClNO2S2,C1CCC(CC1)N2C(=O)/C(=C/C3=C(C=CC(=C3)CC4=CC=CC=C4Cl)O)/SC2=S,-6.149773021300001,-2.5769181642350003,3.5728548570650003
2292197,474.4372632,C26H19FN2O6,COC(=O)C1=CC=C(C=C1)N2C(=O)/C(=C/C3=CC=CC=C3OCC4=CC=CC=C4F)/C(=O)NC2=O,-6.196032375885,-2.54698564068,3.6490467352050002
2292198,474.4372632,C26H19FN2O6,COC(=O)C1=CC=C(C=C1)N2C(=O)/C(=C\C3=CC=CC=C3OCC4=CC=CC=C4F)/C(=O)NC2=O,-6.19331123738,-2.544264502175,3.649046735205
2292199,491.98588,C27H22ClNO4S,CCOC(=O)C1=C(S/C(=C/C2=CC=C(C=C2)OCC3=CC=CC=C3)/C1=O)NC4=CC(=CC=C4)Cl,-5.504863195615,-1.8530953219050001,3.65176787371
2292200,491.98588,C27H22ClNO4S,CCOC(=O)C1=C(S/C(=C\C2=CC=C(C=C2)OCC3=CC=CC=C3)/C1=O)NC4=CC(=CC=C4)Cl,-5.73615996854,-1.738807504695,3.997352463845
2292201,336.42416,C22H24O3,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC3=CC=C(C=C3)C(C)(C)C)C,-5.706227444985,-1.472135931205,4.23409151378
2292202,445.59962,C25H23N3OS2,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3S2)NC(=S)NC(=O)C4=CC=C(C=C4)C(C)C,-5.651804674885,-1.55104894785,4.100755727035
2292203,403.87922,C20H18ClNO4S,CCOC1=CC(=C(C=C1)/C=C/2\C(=O)N(C(=O)S2)C3=CC=C(C=C3)Cl)OCC,-5.581055073755,-2.076228679315,3.50482639444
2292204,292.37336,C16H24N2O3,CC(C)OCCCNC(=O)C(=O)NCCC1=CC=CC=C1,-6.408281179275,-0.7129382883100002,5.695342890965
2292205,336.42746,C21H24N2O2,CCCCC(=O)NC1=CC=CC(=C1C)C2=NC3=C(O2)C=C(C(=C3)C)C,-5.673573782925,-1.341521282965,4.33205249996
89495889,662.98788,C32H62N4O6S2,C(CCCCCC(=O)NC(CCSSCCC(C(=O)O)NC(=O)CCCCCCCCCCCN)C(=O)O)CCCCCN,-5.994668126515,-0.4680358228600001,5.526632303655
89495890,803.25368,C42H82N4O6S2,C(CCCCCCCCC(=O)NC(CSSCC(C(=O)O)NC(=O)CCCCCCCCCCCCCCCCCN)C(=O)O)CCCCCCCCN,-6.141609605785001,-1.1265513410699999,5.015058264715001
89495891,606.88156,C28H54N4O6S2,CN(C)CCCCCCCC(=O)NC(CCSSCCC(C(=O)O)NC(=O)CCCCCCCN(C)C)C(=O)O,-5.73615996854,-0.47892037687999967,5.25723959166
89495892,634.93472,C30H58N4O6S2,CN(C)CCCCCCCCC(=O)NC(CCSSCCC(C(=O)O)NC(=O)CCCCCCCCN(C)C)C(=O)O,-5.730717691530001,-0.4816415153850002,5.249076176145
89495894,206.198,C10H10N2O3,CC1=C(C2=CC(=O)C(=O)C=C2N(N1)C)O,-5.542959134685,-2.43269782347,3.110261311215
89495895,803.25368,C42H82N4O6S2,CN(C)CCCCCCCCCCCCCCC(=O)NC(CCSSCCC(C(=O)O)NC(=O)CCCCCCCCCCCCCCN(C)C)C(=O)O,-5.706227444985,-0.7591976428949998,4.94702980209
89495897,227.6443,C10H10ClNO3,CN1CCC2=C(C(=C(C=C2C1=O)O)O)Cl,-5.902149417345,-0.8326683825299996,5.069481034815
89495898,346.52846,C17H34N2O3S,C(CCCCCCN)CCCCCC(=O)NC(CCS)C(=O)O,-6.14433074429,-0.3292577591050003,5.815072985185
89495899,578.8284,C26H50N4O6S2,C(CCCCN)CCCC(=O)NC(CCSSCCC(C(=O)O)NC(=O)CCCCCCCCN)C(=O)O,-6.11167708223,-0.4952472079100003,5.61642987432
89495900,859.36,C46H90N4O6S2,CN(C)CCCCCCCCCCCCCCCCCC(=O)NC(CSSCC(C(=O)O)NC(=O)CCCCCCCCCCCCCCCCCN(C)C)C(=O)O,-5.7606502150850005,-1.1265513410699999,4.634098874015001
89495901,548.80242,C25H48N4O5S2,CC(=O)C(CCSSCCC(C(=O)O)NC(=O)CCCCCCCN)NC(=O)CCCCCCCN,-5.994668126515,-0.6340252716650001,5.36064285485
89495902,453.91476,C25H24ClNO5,COC1=CC=C(C=C1)COC2=C(C(=C3C(=C2)CCNC3=O)Cl)OCC4=CC=C(C=C4)OC,-5.64908353638,-0.8000147204700001,4.84906881591
89495903,863.21952,C42H78N4O10S2,CC(C)(C)OC(=O)NC(CSSCC(C(=O)NCCCCCCCCCCCC(=O)OC)NC(=O)OC(C)(C)C)C(=O)NCCCCCCCCCCCC(=O)OC,-5.210980237075,-0.23673904993500017,4.97424118714
89495904,662.98788,C32H62N4O6S2,COC(=O)CCCCCCCCCCCNC(=O)C(CSSCC(C(=O)NCCCCCCCCCCCC(=O)OC)N)N,-6.1797055448550005,-0.742870811865,5.43683473299
89495905,241.67088,C11H12ClNO3,COC1=C(C(=C2C(=C1)CCNC2=O)Cl)OC,-5.90487055585,-0.8136204129950002,5.091250142854999
89495908,719.0942,C36H70N4O6S2,C(CCCCCCC(=O)NC(CCSSCCC(C(=O)O)NC(=O)CCCCCCCCCCCCCN)C(=O)O)CCCCCCN,-5.967456741465,-0.5796025015649997,5.3878542399
89495909,302.2639,C9H10N4O6S,C1=C(N=C(S1)N)/C(=N/O[C@@H](CC(=O)O)C(=O)O)/C(=O)N,-5.8259575392050005,-1.59458716393,4.2313703752750005
89495911,213.61772,C9H8ClNO3,C1CNC(=O)C2=C(C(=C(C=C21)O)O)Cl,-5.97562015698,-0.8952545681449999,5.080365588835
89495912,229.66018,C10H12ClNO3,CN1CCC2[C@@H](C(=C(C=C2C1=O)O)O)Cl,-5.38241196289,-1.3986651915700001,3.98374677132
89495913,842.37716,C39H44ClN5O10S2,CC(C)(C)OC(=O)C(C)(C)O/N=C(/C1=CSC(=N1)NC(=O)OC(C)(C)C)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3=O)CCl)C(=O)OC(C4=CC=CC=C4)C5=CC=CC=C5,-5.630035566845,-1.3660115295099997,4.264024037335
89495914,582.60664,C22H26N6O9S2,CNC1=NC(=CS1)/C(=N/O[C@@H](CC(=O)O)C(=O)O)/C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)CN4CCCC4)C(=O)O,-5.89398600183,-2.097997787355,3.795988214475
89495915,234.25116,C12H14N2O3,CCC1=C(C2=CC(=O)C(=O)C=C2N(N1)CC)O,-5.439555871495,-2.38371733038,3.055838541115
