cid,mw,formula,smiles,homo,lumo,gap,homo_pred_single,homo_pred_ens8,homo_conf_std,lumo_pred_single,lumo_pred_ens8,lumo_conf_std,gap_pred_single,gap_pred_ens8,gap_conf_std
80799471,279.34144,C12H21N7O,CNC(=O)C1CCN(CC1)C2=NC(=NC(=N2)N(C)C)N,-5.597381904785,0.2802772660150001,5.8776591708,-5.905962,-5.8785076,0.03505464,-0.31884205,-0.25723183,0.0628081,5.585282,5.6189857,0.067514755
80799565,266.3576232,C14H23FN4,CCCCN(C1CC1)C2=NC(=NC=C2F)NCCC,-5.216422514085,-0.3809593907000002,4.835463123385,-5.2869325,-5.3574214,0.07799959,-0.26232135,-0.4069049,0.098462395,5.0277123,4.9513884,0.1076335
80799248,279.3812,C14H25N5O,CCCCN(C1CC1)C2=NC(=NC(=N2)NC)OCCC,-5.56200710422,0.2721138505000002,5.83412095472,-5.8671846,-5.973395,0.081481986,-0.20875943,-0.32166702,0.053476892,5.659402,5.6515856,0.064865455
80799296,250.38304,C14H26N4,CCC(CC)CN(CC)C1=NC(=NC(=C1C)N)C,-5.38241196289,0.0870764321599999,5.46948839505,-5.60025,-5.660253,0.07110688,-0.32851553,-0.36509755,0.06316083,5.269583,5.293873,0.07019323
80799284,249.35522,C13H23N5,CC1CCC(CC1)N(C)C2=NC(=NC(=C2)NC)N,-5.178326575015,0.4381032993050002,5.6164298743200005,-5.1927147,-5.2065244,0.039316386,-0.08254349,-0.04838586,0.07430703,5.11188,5.159782,0.06276474
80799982,278.4362,C16H30N4,CCCNC1=CC(=NC(=N1)C)N(CC)CC(CC)CC,-5.298056669235001,0.1632683103000003,5.461324979535001,-5.6065936,-5.539726,0.103437394,-0.20765245,-0.23967743,0.14351737,5.3984375,5.3002577,0.10292281
80800034,266.40558,C13H22N4S,CCCCN(C1CC1)C2=NC(=NC(=C2)NC)SC,-5.44771928701,0.1170089557149998,5.564728242725,-5.62206,-5.5098133,0.05926976,-0.4143533,-0.34441352,0.049339756,5.2075024,5.166447,0.056281153
80799423,286.37208,C16H22N4O,CCC(C)OC1=CC=CC(=C1)NC2=NC(=NC=C2C)NC,-5.153836328470001,-0.4898049309000001,4.6640313975700005,-5.313884,-5.3036666,0.010661432,-0.66074514,-0.5814615,0.042078637,4.65175,4.720875,0.037933454
84812682,283.30032,C12H13NO5S,CC(=O)NC1=C(C=CC(=C1)C=O)OC2CS(=O)(=O)C2,-6.255897422995,-1.7143172581500004,4.541580164845,-6.2589927,-6.2461624,0.019365769,-1.522924,-1.5144438,0.06833693,4.734051,4.7297645,0.07767136
84812528,282.7824832,C10H12ClFO2S2,C1=CC(=CC(=C1)SCCF)CCS(=O)(=O)Cl,-6.19331123738,-1.7850668592800003,4.408244378099999,-5.8348436,-5.913315,0.06435181,-0.6125105,-0.689309,0.069362655,5.2269187,5.2287836,0.08914911
84812637,283.17148,C10H12Cl2O3S,CC1=C(C(=C(C(=C1)CS(=O)(=O)Cl)C)Cl)OC,-6.7348177998750005,-1.8149993828350004,4.91981841704,-5.984224,-5.9758472,0.084858604,-0.70373756,-0.6708146,0.02618099,5.2829523,5.3073354,0.07629443
84812075,281.19866,C11H14Cl2O2S,CC(C)C1=CC(=CC(=C1)CCS(=O)(=O)Cl)Cl,-6.949787741770001,-1.80683596732,5.142951774450001,-6.6273813,-6.56801,0.06800917,-0.67223454,-0.6474185,0.027972909,5.9523864,5.917968,0.07071911
84812699,283.3633,C15H25NO4,CC(C)(C)OC(=O)N1CCC(C(C1)C2CCC2)C(=O)O,-6.33481043964,-0.0544227701000004,6.28038766954,-6.6409144,-6.5513053,0.08285636,-0.15301347,-0.16124666,0.090867534,6.4786086,6.3817277,0.08923128
84812443,282.35532,C14H18O4S,CC1=CC(=CC=C1)CC2CS(=O)(=O)CCC2C(=O)O,-6.4246080103050005,-0.4353821607999997,5.989225849505001,-6.6444054,-6.6750946,0.15288126,-0.79905474,-0.7643815,0.07332652,5.8434696,5.907191,0.17895734
84812714,283.38644,C14H21NO3S,CC1=C(C2=C(O1)CS(=O)(=O)CC2)C3(CCCC3)CN,-5.861332339770001,-0.1278935097350002,5.733438830035,-5.8735666,-5.858379,0.07596677,-0.10576856,-0.20934042,0.100667074,5.7673297,5.6476083,0.14133352
84812520,282.7162832,C10H12ClFO4S,COC1=CC(=CC(=C1F)OC)CCS(=O)(=O)Cl,-6.196032375885,-1.6871058731000002,4.508926502785,-5.8704705,-5.872749,0.07507273,-0.37623006,-0.2592299,0.07930402,5.4962907,5.6154943,0.116790414
84812490,282.4216,C16H30N2O2,CC(C)(C)OC(=O)N1CC(C(C1)N)C2CCCCCC2,-5.97562015698,1.297983066885,7.273603223865,-6.131137,-6.059443,0.18436211,0.81586933,0.72647184,0.12544568,6.9393125,6.782263,0.25244227
84812705,283.3666,C14H25N3O3,CC(C)(C)OC(=O)N1CCCC2(CCNC(=O)N2)CC1,-6.310320193095,1.088455402,7.398775595095,-6.14832,-6.151766,0.086414956,0.13949037,0.1478791,0.10595646,6.2857018,6.2991986,0.12137074
47008040,332.3278232,C20H13FN2O2,C1=CC=C2C(=C1)C=CC(=N2)NC(=O)C3=CC=C(O3)C4=CC=CC=C4F,-5.891264863325,-1.6326831029999995,4.258581760325001,-5.618035,-5.623797,0.0074560973,-1.6363438,-1.6566261,0.02826456,3.9801233,3.9655435,0.021823479
47008636,337.43712,C16H23N3O3S,C1CC(CN(C1)CC(=O)N2CCN(CC2)C(=O)C3=CC=CS3)O,-6.119840497745,-0.9469561997399998,5.172884298005,-5.7196307,-5.824216,0.08745832,-0.8599202,-0.9931097,0.16580898,4.8602724,4.8311453,0.1875069
47007915,348.37364,C16H16N2O5S,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)NC2CCOC3=CC=CC=C23,-5.93752421791,-2.707532812475,3.229991405435,-5.953647,-5.944225,0.04995205,-2.666925,-2.631891,0.05332283,3.2855766,3.3122914,0.07277106
47008126,493.10158,C26H37ClN2O3S,CCOC1=C(C=CC(=C1)CNCC2=CC=CS2)OCC(=O)N3CC4(CC3CC(C4)(C)C)C.Cl,-5.836842093225,-0.3047675125599998,5.532074580665,-5.5513763,-5.5399556,0.06260084,-0.22229123,-0.3473575,0.08379404,5.331047,5.193262,0.087526664
47008210,333.8093,C18H20ClNO3,COC1=C(C(=CC(=C1)CNC2CCOC3=CC=CC=C23)Cl)OC,-5.4966997801,-0.0897975706649996,5.4069022094350006,-5.577726,-5.544327,0.03209148,-0.18453276,-0.30715853,0.07374494,5.3929315,5.2370877,0.07749405
47008559,344.7706632,C17H14ClFN4O,CC(C1=CC=C(C=C1)N2C=NC=N2)NC(=O)C3=C(C=C(C=C3)F)Cl,-6.2586185615000005,-1.118387925555,5.1402306359450005,-6.3775144,-6.3988047,0.025510412,-1.2389264,-1.2789996,0.044049226,5.139354,5.119566,0.023364305
47008038,443.94638,C22H22ClN3O3S,CC1CCCN(C1)S(=O)(=O)C2=C(C=CC(=C2)C(=O)NC3=NC4=CC=CC=C4C=C3)Cl,-6.152494159805,-1.695269288615,4.45722487119,-6.137415,-6.135289,0.053493083,-1.8566178,-1.903725,0.057988327,4.28186,4.233509,0.03652175
47008469,336.42746,C21H24N2O2,CC1=CC=CC=C1C(C)NC(=O)C2=CC=C(C=C2)CN3CCCC3=O,-6.209638068409999,-0.6122561636250001,5.597381904784999,-6.1800327,-6.1953845,0.03813173,-0.7075088,-0.6672392,0.060156047,5.472866,5.528942,0.0932779
47008646,321.3467032,C16H20FN3O3,CCOC(=O)C1=C(NC(=O)NC1)CNC(C)C2=CC(=CC=C2)F,-5.983783572495001,-1.2163489117349997,4.767434660760001,-6.005953,-6.013921,0.05957054,-1.124901,-1.0862818,0.07448033,4.8838043,4.928627,0.08295517
47008609,291.34554,C15H21N3O3,CCNC(=O)C(C)NC(=O)C1=C(C2=C(N1)CCCC2=O)C,-6.070860004655,-1.0258692163849998,5.04499078827,-5.9568443,-6.0058923,0.027809624,-1.1440122,-1.1183333,0.066240296,4.812642,4.8884172,0.07599888
94655621,381.4465632,C21H24FN5O,C[C@@H](CC1=CC=CC=C1F)NC(=O)N2CCCN(CC2)C3=C(C=CC=N3)C#N,-5.94296649492,-1.5265587013049997,4.416407793615001,-6.207862,-6.0066204,0.116604246,-1.4541746,-1.4906012,0.077368885,4.752453,4.5153484,0.14119901
94655583,358.22132,C18H13Cl2N3O,C[C@@H](C1=CC=C(C=C1)C#N)NC(=O)C2=C(C3=C(N2)C=CC(=C3)Cl)Cl,-6.228686037945,-1.7551343357249998,4.47355170222,-6.1685047,-6.214759,0.059712492,-1.6494125,-1.6626109,0.017037796,4.520048,4.5525084,0.041906077
94655507,307.388,C16H25N3O3,CCCCOC1=CC=CC=C1NC(=O)N[C@@H](C)C(=O)NCC,-5.259960730165,0.2693927119949997,5.52935344216,-5.2692575,-5.4504895,0.12540588,-0.24386442,-0.10572207,0.09586688,5.02445,5.3423963,0.17023215
94655554,293.36142,C15H23N3O3,C[C@H]1CCC[C@@H](C1)NC(=O)CNC(=O)NCC2=CC=CO2,-6.027321788575001,-0.0272113850500002,6.000110403525,-5.903897,-5.908249,0.0636892,-0.11877179,-0.03128378,0.054632287,5.783883,5.8741684,0.07703137
94655609,394.5132,C22H30N6O,CC1=CC=CC=C1N2C(=C(C(=N2)C)CN(C)C(=O)NC[C@@H](C)CN3C=CC=N3)C,-5.907591694355,-0.6476309641900002,5.259960730165,-5.7031093,-5.804137,0.09357008,-0.50334394,-0.5060109,0.066366106,5.2000647,5.297881,0.058017116
94655264,391.4629,C23H25N3O3,CC1=C(OC(=N1)C2=CC(=CC=C2)NC(=O)N3CCC[C@H]3C4=CC(=CC=C4)OC)C,-5.298056669235001,-0.8054569974800003,4.492599671755,-5.4692225,-5.3802686,0.10079101,-1.0299673,-0.97028667,0.10454261,4.439931,4.4097123,0.07305412
94655610,394.5132,C22H30N6O,CC1=CC=CC=C1N2C(=C(C(=N2)C)CN(C)C(=O)NC[C@H](C)CN3C=CC=N3)C,-6.103513666715,-0.6285829946549999,5.47493067206,-5.7673764,-5.7618093,0.10178098,-0.37892717,-0.47903848,0.12533176,5.3867984,5.2826815,0.15238714
94655604,397.4857232,C23H28FN3O2,C1C[C@@H](N(C1)C(=O)NC2=CC=C(C=C2)CCN3CCOCC3)C4=CC(=CC=C4)F,-5.45316156402,-0.3074886510650003,5.145672912955,-5.326582,-5.436608,0.060274854,-0.37244278,-0.3512189,0.052835252,4.9554386,5.0850315,0.05879168
94655520,399.56948,C24H37N3O2,CC1=CC(=CC=C1)NC(=O)N2CCC(CC2)C(=O)N[C@@H]3CCCC[C@H]3C(C)(C)C,-5.488536364585,0.1795951413300001,5.668131505915,-5.7177143,-5.7103333,0.07129951,-0.11448288,-0.0958142,0.09095584,5.5994754,5.612565,0.07376893
94655705,417.9042032,C22H25ClFN3O2,CC[C@@H](C1=CC(=CC=C1)Cl)NC(=O)[C@@H]2CCCN(C2)C(=O)NC3=CC=CC=C3F,-5.798746154155,-0.5632756705349999,5.23547048362,-5.9494715,-5.945121,0.040271785,-0.58519197,-0.6312025,0.060940713,5.3653116,5.3157864,0.062990114
27717950,367.46794,C19H21N5OS,CCN1C(=NN=C1S[C@H](C2=CC=CC=C2)C(=O)N(C)C)C3=CC=NC=C3,-6.29671450057,-1.6054717179500004,4.69124278262,-5.9104786,-5.961112,0.095011845,-1.1077914,-1.0607172,0.10679183,4.804785,4.9026184,0.05405471
27715490,424.51266,C23H24N2O4S,C1CCN(CC1)C(=O)[C@H](C2=CC=CC=C2)OC(=O)C[C@H]3C(=O)NC4=CC=CC=C4S3,-5.89398600183,-0.8353895210350002,5.058596480795,-5.676395,-5.7114863,0.057630572,-0.9568231,-0.90958893,0.05301575,4.723267,4.8042254,0.06838143
27715277,356.33604,C16H16N6O4,COC1=C(C=CC(=C1)/C=C/C(=O)OCC2=NC(=NC(=N2)N)N)OCC#N,-5.8477266472450005,-1.50751073177,4.340215915475,-5.9421954,-5.9639482,0.06743688,-1.8275404,-1.8040595,0.08017822,4.1142507,4.1586304,0.14284647
27717647,435.58166,C25H29N3O2S,CCNC(=O)[C@H](C)SC1=N/C(=C\C2=CC=C(C=C2)C(C)C)/C(=O)N1C3=CC=C(C=C3)C,-5.69806402947,-2.04629615576,3.65176787371,-5.418892,-5.457066,0.09795309,-1.7875426,-1.8558058,0.067400895,3.6299574,3.6010935,0.08210248
27714921,441.60938,C23H27N3O2S2,CCNC(=O)[C@@H](C)SC1=NC2=C(C3=C(S2)CCCC3)C(=O)N1CCC4=CC=CC=C4,-5.64908353638,-1.2435602967849997,4.405523239595,-5.511978,-5.4996386,0.028566275,-1.096949,-1.1606762,0.07181633,4.414382,4.3379817,0.08721499
27717431,353.41162,C21H23NO4,CC1=CC=C(C=C1)O[C@H](C)C(=O)O[C@@H](C2=CC=CC=C2)C(=O)NC3CC3,-5.55656482721,-0.5387854239900003,5.01777940322,-5.715883,-5.7383623,0.051069327,-0.6325774,-0.63102436,0.062516816,5.0835457,5.108268,0.09194561
27715038,380.48654,C19H16N4OS2,C1CC1NC(=O)[C@@H](C2=CC=CC=C2)SC3=NN=C4N3C5=CC=CC=C5S4,-5.8477266472450005,-1.0775708479800006,4.770155799265,-5.965698,-5.926911,0.078137495,-1.268377,-1.2857597,0.07598625,4.6969156,4.6417146,0.11293774
27716011,402.53358,C19H22N4O2S2,CCCN1C(=O)NN=C1SCC(=O)N[C@H](C2=CC=C(C=C2)C)C3=CC=CS3,-5.864053478275,-0.8108992744899997,5.053154203785001,-5.95286,-5.966828,0.06160257,-0.77629054,-0.7944673,0.09703298,5.181496,5.175928,0.079040475
27716493,372.3785,C17H20N6O4,CCOC1=CC=C(C=C1)N2C[C@@H](CC2=O)C(=O)OCC3=NC(=NC(=N3)N)N,-5.145672912955,-0.7347073963500002,4.410965516605,-5.4123144,-5.471953,0.040771596,-0.6251921,-0.5565258,0.0656223,4.786427,4.9130135,0.09300053
27716065,453.5555032,C22H20FN5OS2,CC1=CC=C(C=C1)[C@@H](C2=CC=CS2)NC(=O)CSC3=NN=C(N3N)C4=CC=C(C=C4)F,-5.782419323125,-1.0938976790100003,4.688521644114999,-5.885732,-5.9243283,0.050803855,-1.1182065,-1.1618385,0.0467486,4.7691283,4.764162,0.049620368
120490342,381.89692,C19H28ClN3O3,CCN(CC(=O)O)C1CCN(CC1)C(C)C(=O)NCC2=CC=CC=C2Cl,-5.34975830083,-0.6040927481100002,4.745665552719999,-5.886786,-5.8452225,0.11789462,-0.5105334,-0.60146,0.12533922,5.3786564,5.245632,0.10072609
120490434,429.34074,C19H26Cl2N4O3,CCN(CC(=O)O)C1CCN(CC1)C(C)C2=NC(=NO2)C3=CC=C(C=C3)Cl.Cl,-6.07902342017,-1.6354042415050003,4.443619178664999,-5.8977246,-5.838344,0.060282916,-1.446271,-1.49963,0.068950675,4.4507937,4.3386664,0.072242305
120490667,335.87,C15H30ClN3O3,CCCCNC(=O)CN1CCCC(CC1)N(C)CC(=O)O.Cl,-6.67223161426,-0.1197300942200003,6.55250152004,-5.8896737,-5.895253,0.09295103,-0.44885355,-0.35061944,0.113477215,5.441518,5.5464444,0.12267742
120490567,415.9778,C19H30ClN3O3S,CN(CC(=O)O)C1CCCN(CC1)CCC(=O)NC2=CC=CC=C2SC.Cl,-5.8259575392050005,-0.6666789337249996,5.159278605480001,-5.8700714,-5.662952,0.13914883,-0.56458724,-0.57921,0.07617558,5.306323,5.0848427,0.16057615
120490305,391.46136,C20H29N3O5,CCN(CC(=O)O)C1CCN(CC1)C(C)C(=O)NC2=CC3=C(C=C2)OCCO3,-5.16472088249,-0.0870764321599999,5.07764445033,-5.3780947,-5.357488,0.062859766,-0.53172785,-0.44986007,0.048013017,4.848541,4.909019,0.0946723
120490693,337.3891632,C17H24FN3O3,CN(CC(=O)O)C1CCCN(CC1)CC(=O)NC2=CC=CC=C2F,-5.793303877145,-0.3156520665800002,5.477651810565,-5.9533477,-5.8956203,0.05555413,-0.4634133,-0.53094196,0.09135586,5.4903774,5.3656044,0.07765285
120490606,339.3619832,C16H22FN3O4,CN(CC(=O)O)C1CCCN(CC1)CC2=C(C=CC(=C2)F)[N+](=O)[O-],-5.853168924255001,-2.2313335741,3.621835350155001,-5.8878913,-5.983537,0.06547475,-2.36719,-2.242581,0.058922034,3.5227265,3.7418425,0.10679363
120490227,372.46132,C20H28N4O3,CCN(CC(=O)O)C1CCN(CC1)C(C)C2=NC(=NO2)C3=CC=CC=C3C,-5.722554276015,-1.1864163881799996,4.536137887835,-5.852808,-5.935773,0.06895214,-1.2996529,-1.2776585,0.073802166,4.553909,4.658081,0.07867971
120490238,415.9778,C19H30ClN3O3S,CCN(CC(=O)O)C1CCN(CC1)C(C)C(=O)NC2=CC=CC=C2SC.Cl,-6.00283154203,-0.6476309641900002,5.35520057784,-5.684083,-5.729104,0.1364561,-0.6231223,-0.70092374,0.18055011,5.0610037,5.0286374,0.13163757
120490438,383.9128,C19H30ClN3O3,CCN(CC(=O)O)C1CCN(CC1)C(C)C(=O)NCC2=CC=CC=C2.Cl,-6.234128314955,-0.2312967729249999,6.00283154203,-5.9203763,-5.8853955,0.12834422,-0.43084812,-0.54269135,0.2260195,5.4895754,5.3430324,0.15712728
22224392,320.59546,C23H44,CCCCCCCCCC(C)(C)CCCCCCCC#CCC,-6.391954348245,1.730644089180001,8.122598437425001,-6.6012483,-6.583637,0.06604739,0.74632025,0.74302346,0.21147794,7.3435163,7.3246665,0.2583586
22224688,485.53592,C30H23N5O2,C1C(=NC2=C(C=C(C=C2)C3=CN=C(C=C3)OCC4=CC=CC=C4)NC1=O)C5=CC(=CC=C5)N6C=CN=C6,-5.923918525385,-1.717038396655,4.20688012873,-5.8203974,-5.829367,0.02853814,-1.6492052,-1.6630609,0.030764595,4.170087,4.165777,0.047560297
22225010,249.30556,C14H19NO3,C1CN(CCC1(CC2=CC=CC=C2)CO)C(=O)O,-6.544338104525,-0.20136424937,6.342973855155,-6.3942256,-6.4414096,0.08060216,-0.16427529,-0.27716228,0.10667858,6.227913,6.1631737,0.09718973
22224548,217.22394,C11H11N3O2,COC1=NC2=NC(=CN2C3=C1CCC3)C=O,-5.994668126515,-1.6843847345949996,4.3102833919200005,-6.032669,-6.033641,0.002574327,-1.7510368,-1.7430068,0.021243978,4.279112,4.28823,0.024127012
22224705,396.7988632,C21H14ClFN2O3,C1/C(=C/2\C=CC(=O)C(=C2O)Cl)/NC3=C(C=C(C=C3)C4=CC=C(C=C4)F)NC1=O,-5.48037294907,-1.9809888316400004,3.49938411743,-5.6128907,-5.6060586,0.004574527,-2.3997946,-2.398711,0.007580051,3.2108846,3.2050965,0.011646042
22224937,391.4181632,C21H14FN3O2S,C1C(=NC2=C(C=C(C=C2)C3=CC=C(C=C3)F)NC1=O)C4=C(N=CC=C4)C(=O)S,-5.989225849505,-2.2340547126050003,3.7551711369,-6.102865,-6.0243306,0.06821899,-2.189758,-2.1753025,0.024906896,3.9134865,3.8489413,0.06518406
22225158,468.50716,C26H24N6O3,CC1=C2C=CC(=O)N(C2=NC(=N1)N3CCN(CC3)C(=O)C4=CC=CC=C4)C5=CC=C(C=C5)C(=O)N,-5.733438830035,-1.717038396655,4.01640043338,-5.7150884,-5.687375,0.04302364,-1.7961073,-1.7741885,0.02000243,3.9198134,3.914107,0.049512666
22224873,316.69596,C15H9ClN2O4,C1=CC(=CC=C1C#CC2=CC(=C(C=C2)NC(=O)O)[N+](=O)[O-])Cl,-6.00827381904,-2.8653588457650003,3.142914973275,-6.26294,-6.2608194,0.01108306,-2.6124797,-2.6269255,0.020466086,3.649865,3.6331036,0.021738222
22224583,404.3839096,C24H15F3N2O,C1C(=NC2=C(C=C(C=C2)C#CC3=CC=CC=C3)NC1=O)C4=CC(=CC=C4)C(F)(F)F,-5.74704452256,-1.972825416125,3.774219106435001,-5.674937,-5.6557536,0.044021714,-1.700429,-1.7640029,0.037146166,3.9743516,3.8918757,0.054865472
22224614,333.38222,C17H23N3O4,CC(C)(C)OC(=O)NC1=C(C=C(C=C1)C2=CCN(CC2)C(=O)O)N,-5.3062200847500005,-0.1687105873099996,5.137509497440001,-5.3198905,-5.3463,0.093647584,-0.45684713,-0.430449,0.068055205,4.863253,4.9154415,0.13808389
67368589,450.50688,C24H22N2O5S,COCCN1C(C(C2=CC=CC=C2C1=O)C(=O)NC3=CC=C(C=C3)C(=O)O)C4=CC=CS4,-6.3130413316,-1.68166359609,4.63137773551,-6.1415424,-6.1843185,0.06816835,-1.2938603,-1.3482298,0.077589296,4.846109,4.8354664,0.12479457
67368481,378.91612,C19H23ClN2O2S,CCN(C1CCN(C1)CC2=CC=CC=C2)S(=O)(=O)C3=CC=C(C=C3)Cl,-5.91031283286,-1.385059499045,4.525253333815,-5.8099437,-5.8520308,0.06636633,-1.3375275,-1.3859265,0.06415704,4.472919,4.466455,0.07263244
67368263,386.44968,C22H22N6O,CN1C=C(C=N1)C2=CC3=C(C=C2)C(=NC(=C4C=CC=CC4=O)N3)N[C@H]5CCNC5,-4.66947367458,-1.814999382835,2.854474291745,-5.2191606,-5.172664,0.08278981,-1.8489243,-1.811455,0.07069103,3.3702393,3.3601742,0.05010683
67368230,468.58844,C26H36N4O4,CC(C)(C)C1[C@H](CCCN1C(=O)O)NC(=O)C2=C3C(=C(C=C2)OC)NC(=N3)C4CC5CCC4C5,-5.888543724820001,-1.1020610945250002,4.7864826302950005,-5.5272236,-5.654798,0.1351207,-0.8605223,-0.89769244,0.078425735,4.6681943,4.7573767,0.11134001
67368229,293.87462,C18H28ClN,C1CCC(CC1)N2CCC(CC2)CC3=CC=CC=C3.Cl,-5.619151012825,-0.0380959390699997,5.581055073755,-5.5895658,-5.639872,0.12338119,0.09474206,-0.08387378,0.13899769,5.6878734,5.556962,0.12430927
67368747,490.97974,C24H31ClN4O5,CC(C(N1CCC(CC1)CNC(=O)C2=CC(=C(C=C2OC)N)Cl)OC3=CC=CC=C3)OC(=O)N,-5.417786763455,-0.4054496372449998,5.01233712621,-5.553269,-5.493377,0.07108346,-0.5407064,-0.5295916,0.053959396,5.012285,4.963367,0.09720867
67368423,406.47424,C24H26N2O4,CCN(CC)CC1=CC2=C(C=C1)C=C(C=C2)COC(=O)NC3=CC=C(C=C3)C(=O)O,-5.83412095472,-1.0775708479799997,4.756550106740001,-6.021322,-5.899558,0.054769754,-1.2106582,-1.2179948,0.046385724,4.8082776,4.6807885,0.07955892
67368843,367.311036,C16H18F5NO3,C1CC1CC(C[C@@H](C(=O)O)NCC(OC2=CC=C(C=C2)F)(F)F)(F)F,-6.33481043964,-0.5796025015649997,5.755207938075,-6.371951,-6.3303347,0.06286596,-0.57264704,-0.6694836,0.09908645,5.7953634,5.6610827,0.11168164
67368236,420.52396,C24H24N2O3S,COCCN1C(=C(C2=CC=CC=C2C1=O)CNC3=CC(=CC=C3)OC)C4=CC=CS4,-4.91981841704,-1.1428781721,3.77694024494,-5.1184874,-5.102066,0.073884085,-1.309685,-1.4040866,0.07343683,3.8098278,3.697705,0.06765555
67368567,299.2948232,C14H18FNO5,CCCC(OC(=O)NC(CC1=CC=CC=C1)(C(=O)O)O)F,-6.593318597615,-0.2204122189050004,6.37290637871,-6.824256,-6.7979617,0.045766335,-0.43869025,-0.5777268,0.15047167,6.3824797,6.2173953,0.16561888
105853852,298.40108,C14H22N2O3S,CCCNC1=CC=C(C=C1)S(=O)(=O)NC2CC(C2)OC,-5.608266458805001,-0.5659968090399996,5.042269649765001,-5.437035,-5.4317493,0.035972945,-0.5976864,-0.5471292,0.062319167,4.8400555,4.885613,0.044656962
105854479,285.34096,C16H19N3O2,CNC1=NC(=CC2=CC=CC=C21)C(=O)NC3CC(C3)OC,-5.602824181795,-1.2789350973499998,4.323889084445001,-5.7981133,-5.704471,0.114706405,-1.4619013,-1.471038,0.11464826,4.335633,4.2335777,0.22436205
105854083,281.3259032,C14H20FN3O2,CC1(C(CC1OC)NC(=O)C2=CC(=CN=C2NC)F)C,-5.37696968588,-1.34968469848,4.0272849874,-5.8246055,-5.81289,0.07349192,-1.0711472,-1.0166264,0.056878876,4.7521753,4.795769,0.046074558
105854484,278.36992,C14H18N2O2S,COC1CC(C1)N2C(NC3(C2=O)CC3)C4=CC=CS4,-5.891264863325,-0.6394675486750003,5.25179731465,-5.964587,-6.0248103,0.062069647,-0.42035747,-0.50076,0.10032342,5.546679,5.5255375,0.116127096
105853715,268.39502,C15H28N2O2,CCOC1CC(C1(C)C)N2C(NC(C2=O)C(C)C)C,-6.03548520409,0.5959293325950004,6.631414536685001,-5.8449616,-6.045981,0.14772038,0.108322024,0.18993375,0.08108827,5.9480104,6.230279,0.199904
105853940,298.40108,C14H22N2O3S,CCNC1=CC=C(C=C1)S(=O)(=O)NCC2(CCC2)OC,-5.66541036741,-0.5986504711,5.06675989631,-5.684593,-5.5993342,0.091977015,-0.73024327,-0.6433279,0.09300146,4.952842,4.95579,0.10013586
105854454,262.34738,C15H22N2O2,CCCNC1=CC=C(C=C1)C(=O)NC2CC(C2)OC,-5.292614392225,-0.122451232725,5.1701631595,-5.3170743,-5.2574067,0.033605047,-0.3990661,-0.3438987,0.05885583,4.9179707,4.91252,0.050324455
105854475,249.30886,C13H19N3O2,CCNC1=NC=C(C=C1)C(=O)NC2CC(C2)OC,-5.57833393525,-0.4653146843549995,5.113019250895,-5.7391534,-5.7072825,0.061915908,-0.586433,-0.733587,0.07874734,5.152173,4.9736595,0.1024575
105853753,313.41572,C14H23N3O3S,CCNC1=C(C=CC=N1)S(=O)(=O)NC2CC(C2(C)C)OC,-5.8477266472450005,-1.292540789875,4.555185857370001,-6.002748,-5.9568686,0.07126511,-0.96910876,-0.960394,0.10068866,5.033695,4.995781,0.05945427
105854235,274.35808,C16H22N2O2,CCOC1CC(C1)N2C(NC(C2=O)C)C3=CC=CC=C3,-6.05725431213,-0.454430130335,5.602824181795,-5.8623104,-6.028247,0.08148028,-0.3310901,-0.3708643,0.07350666,5.532757,5.6581783,0.0707013
98389106,473.32856,C22H14Cl2N2O4S,COC(=O)C1=CC(=CC(=C1)/C=C(/C#N)\C2=NC(=CS2)C3=CC(=C(C=C3)Cl)Cl)C(=O)OC,-6.29127222356,-2.517053117125,3.774219106435,-6.0454683,-6.135468,0.05165597,-2.4714272,-2.526262,0.032826826,3.5729253,3.6086993,0.03620567
98388672,475.55786,C23H29N3O6S,CCC1=C([C@@H](N2C(=CSC2=N1)CC(=O)NCCOC)C3=CC(=CC(=C3)OC)OC)C(=O)OC,-5.227307068105,-1.3578481139949998,3.86945895411,-5.152495,-5.296631,0.082216665,-1.1418997,-1.2598655,0.10353212,4.0094156,4.0351024,0.07136571
98388880,612.03012,C27H18ClN3O8S2,COC1=CC=C(C=C1)[C@@H]2C(=C(C3=CC=C(C=C3)Cl)O)C(=O)C(=O)N2C4=NC=C(S4)S(=O)(=O)C5=CC=C(C=C5)[N+](=O)[O-],-6.574270628080001,-2.963319831945,3.610950796135001,-6.2912645,-6.2929254,0.073665425,-2.7387795,-2.698721,0.049394544,3.553433,3.595281,0.094826266
98389080,379.38922,C19H13N3O4S,CC(=O)NC1=CC2=C(C=C1)N=C(S2)N/C=C/3\C(=O)C4=CC=CC=C4OC3=O,-5.80690956967,-2.4544669315100003,3.35244263816,-5.549244,-5.6028996,0.06702432,-2.322901,-2.3209093,0.025626304,3.2244682,3.2803476,0.047688793
98388783,493.57468,C26H27N3O5S,CCC1=C([C@@H](N2C(=CSC2=N1)CC(=O)NC3=CC=C(C=C3)OC)C4=CC(=CC=C4)OC)C(=O)OC,-5.40418107093,-1.57281805589,3.83136301504,-5.184057,-5.2129393,0.019022448,-1.3283114,-1.2700458,0.050600216,3.8542995,3.9416428,0.05622895
